### Random Forest prediction
genome	codon	ori_aa	rea_aa	Fisher pval	Gene frac	N. rea	N. used	Cod. count	Sub. count	G. len	codon_lik	id	prediction
Pinfestans	ATT	I	L	0.699999896424	0.2	0.0689655172414	0.896551724138	0.783783783784	0.0540540540541	823.0	2.10590631365	5.0	0
Ddichotoma	ATT	I	L	0.415024022749	0.2	0.0588235294118	0.941176470588	0.414634146341	0.0975609756098	823.0	1.9932885906	5.0	0
Ddichotoma	ATC	I	L	0.415024022749	0.25	0.166666666667	0.666666666667	0.146341463415	0.0975609756098	823.0	1.72115384615	7.0	0
Ddichotoma	ATA	I	L	0.415024022749	0.5	0.111111111111	0.777777777778	0.439024390244	0.0975609756098	823.0	2.02931596091	4.0	0
Csynuroideus	ATT	I	L	0.431440265047	0.5	0.103448275862	0.724137931034	0.591836734694	0.122448979592	823.0	1.96848739496	5.0	0
Csynuroideus	ATC	I	L	0.431440265047	0.25	0.25	0.5	0.0816326530612	0.122448979592	823.0	2.44262295082	7.0	0
Csynuroideus	ATA	I	L	0.431440265047	0.25	0.125	0.5625	0.326530612245	0.122448979592	823.0	1.39768339768	4.0	0
Placertae	ATT	I	L	0.0490196078431	0.666666666667	0.235294117647	0.705882352941	0.894736842105	0.315789473684	494.0	2.26050420168	5.0	0
Placertae	ATA	I	L	0.0490196078431	1.0	1.0	0.0	0.105263157895	0.315789473684	494.0	3.71428571429	4.0	1
Fvesiculosus	ATT	I	L	0.37179482222	0.2	0.0333333333333	0.9	0.714285714286	0.047619047619	823.0	1.93398058252	5.0	0
Fvesiculosus	ATA	I	L	0.37179482222	0.25	0.125	0.875	0.190476190476	0.047619047619	823.0	2.06818181818	4.0	0
Pramorum	ATT	I	L	0.36535719436	0.4	0.0645161290323	0.903225806452	0.775	0.075	823.0	1.99421965318	5.0	0
Pramorum	ATA	I	L	0.36535719436	0.333333333333	0.125	0.875	0.2	0.075	823.0	2.26056338028	4.0	0
Plittoralis	ATT	I	L	0.0902869035752	0.2	0.0606060606061	0.909090909091	0.717391304348	0.108695652174	823.0	1.93238434164	5.0	0
Plittoralis	ATC	I	L	0.0902869035752	1.0	0.333333333333	0.666666666667	0.0652173913043	0.108695652174	823.0	2.43859649123	7.0	0
Plittoralis	ATA	I	L	0.0902869035752	0.25	0.2	0.6	0.217391304348	0.108695652174	823.0	2.07878787879	4.0	0
Ldigitata	ATT	I	L	0.876778051341	0.4	0.0869565217391	0.869565217391	0.560975609756	0.0731707317073	823.0	2.08163265306	5.0	0
Ldigitata	ATA	I	L	0.876778051341	0.25	0.0909090909091	0.727272727273	0.268292682927	0.0731707317073	823.0	1.8835978836	4.0	0
Dviridis	ATT	I	L	0.790525256008	0.2	0.0666666666667	0.9	0.697674418605	0.0697674418605	823.0	1.97333333333	5.0	0
Dviridis	ATA	I	L	0.790525256008	0.333333333333	0.0833333333333	0.833333333333	0.279069767442	0.0697674418605	823.0	2.0207253886	4.0	0
Psojae	ATT	I	L	0.746274121832	0.4	0.114285714286	0.857142857143	0.853658536585	0.0975609756098	823.0	2.11	5.0	0
Paurelia	ATT	I	L	0.0429517947209	0.75	0.222222222222	0.5	0.367346938776	0.244897959184	740.0	1.79109589041	5.0	0
Paurelia	ATC	I	L	0.0429517947209	0.75	0.352941176471	0.0588235294118	0.34693877551	0.244897959184	740.0	1.31868131868	7.0	1
Paurelia	ATA	I	L	0.0429517947209	0.25	0.142857142857	0.428571428571	0.285714285714	0.244897959184	740.0	1.43518518519	4.0	0
Preichenowi	ATT	I	L	0.24	0.5	0.0769230769231	0.846153846154	0.481481481481	0.037037037037	329.0	2.02429149798	5.0	0
Sangustata	ATT	I	L	0.496772025739	0.4	0.0689655172414	0.896551724138	0.707317073171	0.0731707317073	823.0	2.00407331976	5.0	0
Sangustata	ATA	I	L	0.496772025739	0.25	0.125	0.75	0.19512195122	0.0731707317073	823.0	2.06569343066	4.0	0

### Alignment improvement:
ATC	Leu	1.88e-02
ATA	Leu	1.73e-01
