### Random Forest prediction
genome	codon	ori_aa	rea_aa	Fisher pval	Gene frac	N. rea	N. used	Cod. count	Sub. count	G. len	codon_lik	id	prediction
Seculomonas	TGC	C	L	0.25	0.333333333333	0.25	0.5	0.571428571429	0.142857142857	1437.0	-0.336363636364	27.0	0
Schistosoma	TGT	C	L	0.0272727272727	0.625	0.333333333333	0.0416666666667	0.8	0.266666666667	1212.0	-0.25392296719	25.0	1
Fasciola	TGT	C	L	0.0151515151515	0.555555555556	0.235294117647	0.0882352941176	0.971428571429	0.228571428571	1299.0	-0.0112820512821	25.0	1
Halocynthia	TGT	C	L	0.0166666666667	0.111111111111	0.1	0.3	1.0	0.1	1343.0	-0.506968641115	25.0	0
Limulus	TGT	C	L	0.305555555556	0.4	0.285714285714	0.428571428571	0.636363636364	0.181818181818	1439.0	0.0746268656716	25.0	0
Caenorhabditis	TGT	C	L	0.0111111111111	0.25	0.0952380952381	0.190476190476	1.0	0.0952380952381	1322.0	-0.400673400673	25.0	1
Axinella	TGC	C	L	0.142857142857	0.5	0.5	0.5	0.222222222222	0.111111111111	1448.0	0.65	27.0	0
Terebratulina	TGC	C	L	0.555555555556	0.142857142857	0.1	0.7	0.714285714286	0.0714285714286	1431.0	-0.473684210526	27.0	0
Jbahamiensis	TGT	C	L	0.0222222222222	0.166666666667	0.142857142857	0.714285714286	1.0	0.142857142857	1435.0	-0.569306930693	25.0	0
Katharina	TGC	C	L	0.714285714286	0.333333333333	0.25	0.75	0.444444444444	0.111111111111	1441.0	0.0540540540541	27.0	0
Geodia	TGT	C	L	0.571428571429	0.142857142857	0.111111111111	0.555555555556	0.9	0.1	1451.0	-0.74427480916	25.0	0
Metridium	TGC	C	L	0.142857142857	0.5	0.5	0.5	0.222222222222	0.111111111111	1453.0	0.706896551724	27.0	0
Acropora	TGC	C	L	0.75	1.0	0.5	0.5	0.181818181818	0.272727272727	1452.0	1.13333333333	27.0	0
Acropora	TGT	C	L	0.75	0.333333333333	0.222222222222	0.555555555556	0.818181818182	0.272727272727	1452.0	-0.1953125	25.0	0
Balanoglossus	TGC	C	L	0.666666666667	0.166666666667	0.125	0.625	0.666666666667	0.0833333333333	1452.0	-0.606837606838	27.0	0
Drosophila	TGT	C	L	0.0259259259259	0.125	0.0769230769231	0.615384615385	1.0	0.0769230769231	1437.0	-0.76329787234	25.0	0
Myxine	TGT	C	L	0.722222222222	0.333333333333	0.2	0.8	0.555555555556	0.111111111111	1409.0	0.0	25.0	0
Daphnia	TGT	C	L	0.722222222222	0.2	0.111111111111	0.444444444444	0.642857142857	0.0714285714286	1432.0	-0.246268656716	25.0	0
Epigonichthys	TGT	C	L	0.666666666667	0.2	0.125	0.625	0.727272727273	0.0909090909091	1450.0	-0.195652173913	25.0	0

### Alignment improvement:
TGT	Leu	2.15e-03
