### Random Forest prediction
genome	codon	ori_aa	rea_aa	Fisher pval	Gene frac	N. rea	N. used	Cod. count	Sub. count	G. len	codon_lik	id	prediction
Andalucia	ATT	I	A	0.327956989247	0.222222222222	0.0298507462687	0.597014925373	0.638095238095	0.0190476190476	1444.0	-0.7319104633	5.0	0
Schistosoma	ATT	I	A	0.745952724891	0.222222222222	0.0681818181818	0.272727272727	0.423076923077	0.0576923076923	1212.0	-0.481102362205	5.0	0
Schistosoma	ATA	I	A	0.745952724891	0.375	0.0555555555556	0.37037037037	0.519230769231	0.0576923076923	1212.0	-0.628131021195	4.0	0
Fasciola	ATT	I	A	0.320878643636	0.3	0.1	0.36	0.666666666667	0.106666666667	1299.0	-0.312150837989	5.0	0
Fasciola	ATC	I	A	0.320878643636	0.333333333333	0.333333333333	0.0	0.04	0.106666666667	1299.0	-0.103448275862	7.0	0
Fasciola	ATA	I	A	0.320878643636	0.142857142857	0.0909090909091	0.272727272727	0.293333333333	0.106666666667	1299.0	-0.43961352657	4.0	0
Lumbricus	ATA	I	A	0.0367646931892	0.111111111111	0.030303030303	0.121212121212	0.253846153846	0.00769230769231	1447.0	-0.783725910064	4.0	0
Halocynthia	ATT	I	A	0.399129123106	0.125	0.0188679245283	0.660377358491	0.576086956522	0.0217391304348	1343.0	-0.767904509284	5.0	0
Halocynthia	ATA	I	A	0.399129123106	0.142857142857	0.03125	0.3125	0.347826086957	0.0217391304348	1343.0	-0.935275080906	4.0	0
Caenorhabditis	ATT	I	A	0.0243739232423	0.181818181818	0.0361445783133	0.481927710843	0.638461538462	0.0384615384615	1322.0	-0.66583019657	5.0	0
Caenorhabditis	ATA	I	A	0.0243739232423	0.222222222222	0.0526315789474	0.0263157894737	0.292307692308	0.0384615384615	1322.0	-0.655485040798	4.0	0
Terebratulina	ATT	I	A	0.245613962403	0.1	0.0204081632653	0.469387755102	0.368421052632	0.00751879699248	1431.0	-0.684172661871	5.0	0
Trichinella	ATT	I	A	0.00770071056205	0.333333333333	0.0697674418605	0.441860465116	0.300699300699	0.0839160839161	1246.0	-0.619469026549	5.0	0
Trichinella	ATC	I	A	0.00770071056205	0.333333333333	0.047619047619	0.452380952381	0.293706293706	0.0839160839161	1246.0	-0.637489677952	7.0	0
Trichinella	ATA	I	A	0.00770071056205	0.625	0.120689655172	0.103448275862	0.405594405594	0.0839160839161	1246.0	-0.583888552392	4.0	1
Myxine	ATC	I	A	0.478489863412	0.25	0.04	0.62	0.354609929078	0.0141843971631	1409.0	-0.686524822695	7.0	0
Ciona	ATT	I	A	0.0666755982327	0.2	0.0217391304348	0.510869565217	0.609271523179	0.0264900662252	1353.0	-0.748031496063	5.0	0
Ciona	ATA	I	A	0.0666755982327	0.0909090909091	0.0425531914894	0.127659574468	0.311258278146	0.0264900662252	1353.0	-0.808005930319	4.0	0
Saccoglossus	ATT	I	A	0.74637672403	0.111111111111	0.0204081632653	0.69387755102	0.510416666667	0.0104166666667	1450.0	-0.733190271817	5.0	0

### Alignment improvement:
ATA	Ala	8.85e-03
