### Random Forest prediction
genome	codon	ori_aa	rea_aa	fitch	suspected	Fisher pval	Gene frac	N. rea	N. used	Cod. count	Sub. count	G. len	codon_lik	N. mixte	id	prediction
Fsolani	TTC	F	Y	0.224580579563	0.0769230769231	0.0104166666667	0.979166666667	0.335664335664	0.00699300699301	3214.0	2.861575179	23.0	0
Fsolani	TTT	F	Y	0.224580579563	0.0769230769231	0.00526315789474	0.973684210526	0.664335664336	0.00699300699301	3214.0	2.71239470517	21.0	0
Fusarium	TTT	F	Y	0.316071428571	0.0769230769231	0.00552486187845	0.972375690608	0.632867132867	0.0034965034965	3213.0	2.69712140175	21.0	0
Aniger	TTT	F	Y	0.0147487279688	0.384615384615	0.0416666666667	0.767857142857	0.636363636364	0.0265151515152	2978.0	2.41144781145	21.0	0
Trichoderma	TTT	F	Y	0.154601818106	0.181818181818	0.0157480314961	0.944881889764	0.55701754386	0.00877192982456	2577.0	2.58920800696	21.0	0
Aoryzae	TTT	F	Y	0.357616940582	0.25	0.0294117647059	0.852941176471	0.544	0.016	1415.0	2.56260162602	21.0	0
Paracoccidioides	TTC	F	Y	0.157880556478	0.153846153846	0.0281690140845	0.845070422535	0.243150684932	0.027397260274	3093.0	2.66772655008	23.0	0
Paracoccidioides	TTT	F	Y	0.157880556478	0.307692307692	0.027149321267	0.764705882353	0.756849315068	0.027397260274	3093.0	2.24418003104	21.0	0
Cordyceps	TTT	F	Y	0.106715322302	0.307692307692	0.0210526315789	0.947368421053	0.681003584229	0.0143369175627	3201.0	2.7298266587	21.0	0
Foxysporum	TTT	F	Y	0.326007326007	0.0769230769231	0.00546448087432	0.967213114754	0.653571428571	0.00357142857143	3210.0	2.7026691496	21.0	0
Phaeosparia	TTT	F	Y	0.458633032322	0.571428571429	0.04	0.864	0.753012048193	0.0301204819277	1927.0	2.69461606355	21.0	0
Trychophyton	TTC	F	Y	0.130250644829	0.1	0.0238095238095	0.904761904762	0.144329896907	0.0446735395189	3184.0	2.69230769231	23.0	0
Trychophyton	TTT	F	Y	0.130250644829	0.615384615385	0.0481927710843	0.787148594378	0.855670103093	0.0446735395189	3184.0	2.51143641354	21.0	0

### Alignment improvement:
