### Random Forest prediction
genome	codon	ori_aa	rea_aa	Fisher pval	Gene frac	N. rea	N. used	Cod. count	Sub. count	G. len	codon_lik	id	prediction
Paracentrotus	TGC	C	T	0.666666666667	0.25	0.166666666667	0.833333333333	0.5	0.0833333333333	1452.0	-0.186046511628	27.0	0
Schistosoma	TGT	C	T	0.75	0.125	0.0416666666667	0.0416666666667	0.8	0.0333333333333	1212.0	-0.631954350927	25.0	0
Fasciola	TGT	C	T	0.0047619047619	0.333333333333	0.117647058824	0.0882352941176	0.971428571429	0.114285714286	1299.0	-0.0625641025641	25.0	1
Halocynthia	TGT	C	T	0.0238095238095	0.111111111111	0.05	0.3	1.0	0.05	1343.0	-0.294425087108	25.0	0
Caenorhabditis	TGT	C	T	0.0	0.375	0.190476190476	0.190476190476	1.0	0.190476190476	1322.0	0.242424242424	25.0	1
Axinella	TGT	C	T	0.571428571429	0.25	0.142857142857	0.714285714286	0.777777777778	0.111111111111	1448.0	-0.240196078431	25.0	0
Geodia	TGT	C	T	0.571428571429	0.142857142857	0.111111111111	0.555555555556	0.9	0.1	1451.0	-0.290076335878	25.0	0
Metridium	TGT	C	T	0.571428571429	0.25	0.142857142857	0.714285714286	0.777777777778	0.111111111111	1453.0	-0.47572815534	25.0	0
Acropora	TGT	C	T	0.571428571429	0.166666666667	0.111111111111	0.555555555556	0.818181818182	0.0909090909091	1452.0	-0.421875	25.0	0
Ciona	TGC	C	T	0.1	1.0	1.0	0.0	0.1	0.1	1353.0	2.6	27.0	0

### Alignment improvement:
TGT	Thr	1.18e-01
