### Random Forest prediction
genome	codon	ori_aa	rea_aa	fitch	suspected	Fisher pval	Gene frac	N. rea	N. used	Cod. count	Sub. count	G. len	codon_lik	N. mixte	id	prediction
SpombA	ATT	I	F	0.396051741611	0.285714285714	0.0240963855422	0.650602409639	0.576388888889	0.0347222222222	1452.0	0.0195164945857	5.0	0
SpombA	ATC	I	F	0.396051741611	0.166666666667	0.03125	0.46875	0.222222222222	0.0347222222222	1452.0	-0.254772876893	7.0	0
SpombA	ATA	I	F	0.396051741611	0.166666666667	0.0689655172414	0.620689655172	0.201388888889	0.0347222222222	1452.0	0.15158045977	4.0	0
CmetaD	ATT	I	F	0.849946177525	0.125	0.0192307692308	0.894230769231	0.562162162162	0.0108108108108	1791.0	-0.0412212171053	5.0	0
CsantA	ATA	I	F	0.580769086028	0.111111111111	0.00606060606061	0.654545454545	0.833333333333	0.00505050505051	1762.0	-0.207457304212	4.0	0
CtropB	ATT	I	F	0.0897667813011	0.125	0.0384615384615	0.865384615385	0.279569892473	0.010752688172	1791.0	0.00308832612724	5.0	0
CtropA	ATT	I	F	0.0933170754286	0.125	0.0363636363636	0.872727272727	0.295698924731	0.010752688172	1791.0	-0.00116482236459	5.0	0
WpijpA	ATT	I	F	0.64453125	0.142857142857	0.010101010101	0.909090909091	0.707142857143	0.00714285714286	1456.0	-0.0328370816176	5.0	0
CoxycA	ATT	I	F	0.127586189039	1.0	0.0952380952381	0.380952380952	0.446808510638	0.0425531914894	446.0	0.143127066604	5.0	0
CsubhA	ATC	I	F	0.607396014401	0.222222222222	0.013986013986	0.86013986014	0.871951219512	0.0121951219512	1788.0	-0.0420091324201	7.0	0
CsubhB	ATC	I	F	0.607396014401	0.222222222222	0.013986013986	0.86013986014	0.871951219512	0.0121951219512	1788.0	-0.0420091324201	7.0	0
CcastA	ATT	I	F	0.0293548312626	0.285714285714	0.0149253731343	0.873134328358	0.848101265823	0.0189873417722	1455.0	0.0112631990614	5.0	0
CcastA	ATA	I	F	0.0293548312626	0.2	0.0588235294118	0.0588235294118	0.107594936709	0.0189873417722	1455.0	0.28404189772	4.0	0
CblacA	ATT	I	F	0.81854832445	1.0	0.0666666666667	0.733333333333	0.365853658537	0.0487804878049	446.0	0.186798679868	5.0	0
CblacA	ATA	I	F	0.81854832445	1.0	0.0526315789474	0.736842105263	0.463414634146	0.0487804878049	446.0	0.067920585162	4.0	0
CnorvA	ATA	I	F	0.636075823721	0.111111111111	0.00751879699248	0.857142857143	0.715053763441	0.00537634408602	1791.0	-0.0701529522345	4.0	0
CviswA	ATT	I	F	0.346143081621	0.111111111111	0.03125	0.84375	0.321608040201	0.0150753768844	1791.0	-0.0210347752332	5.0	0
CviswA	ATA	I	F	0.346143081621	0.111111111111	0.00840336134454	0.873949579832	0.597989949749	0.0150753768844	1791.0	-0.0464591366501	4.0	0
MstarA	ATT	I	F	0.0503592696331	0.125	0.0204081632653	0.755102040816	0.25	0.015306122449	1791.0	-0.135350692001	5.0	0
MstarA	ATC	I	F	0.0503592696331	0.2	0.166666666667	0.833333333333	0.030612244898	0.015306122449	1791.0	0.862917398946	7.0	0
MstarA	ATA	I	F	0.0503592696331	0.111111111111	0.00709219858156	0.730496453901	0.719387755102	0.015306122449	1791.0	-0.0366056572379	4.0	0
LstarA	ATA	I	F	0.212264097201	0.142857142857	0.0232558139535	0.744186046512	0.313868613139	0.00729927007299	1516.0	-0.025474395633	4.0	0
