### Random Forest prediction
genome	codon	ori_aa	rea_aa	fitch	Fisher_pval	Gene_frac	N._rea	N._used	Cod._count	Sub._count	G._len	codon_lik	id	prediction	probability
SpombA	TTT	F	D	0.0	0.0654923215899	0.166666666667	0.046511627907	0.651162790698	0.361344537815	0.0168067226891	1424.0	-2.69396839528	21.0	0.0	0.0
CgallA	TTC	F	D	0.0	0.677304964539	0.0769230769231	0.00917431192661	0.825688073394	0.608938547486	0.00558659217877	2247.0	-2.98320523769	23.0	0.0	0.0
CsantA	TTT	F	D	0.0	0.602678571429	0.0769230769231	0.00917431192661	0.807339449541	0.784172661871	0.00719424460432	2220.0	-2.93387866394	21.0	0.0	0.0
CphanA	TTT	F	D	0.0	0.214285714286	0.0769230769231	0.012987012987	0.766233766234	0.445086705202	0.00578034682081	2247.0	-2.94544179523	21.0	0.0	0.0
ScryoA	TTT	F	D	0.0	0.151898734177	0.166666666667	0.0263157894737	0.605263157895	0.327586206897	0.00862068965517	1424.0	-3.0002527167	21.0	0.0	0.0
PpastA	TTT	F	D	0.0	0.635714285714	0.0769230769231	0.008	0.808	0.730994152047	0.00584795321637	2248.0	-2.97039134912	21.0	0.0	0.0
YlipoB	TTT	F	D	0.0	0.177304964539	0.0833333333333	0.0147058823529	0.720588235294	0.38418079096	0.00564971751412	2247.0	-2.88674388674	21.0	0.0	0.0
YlipoA	TTT	F	D	0.0	0.177304964539	0.0833333333333	0.0147058823529	0.720588235294	0.38418079096	0.00564971751412	2247.0	-2.88674388674	21.0	0.0	0.0
CalimA	TTT	F	D	0.0	0.152482269504	0.0833333333333	0.0175438596491	0.736842105263	0.327586206897	0.00574712643678	2247.0	-2.93802214882	21.0	0.0	0.0
SoctoA	TTT	F	D	0.0	0.20987654321	0.166666666667	0.02	0.66	0.423728813559	0.00847457627119	1425.0	-2.88482984042	21.0	0.0	0.0
CdefoA	TTT	F	D	0.0	0.185714285714	0.0833333333333	0.0144927536232	0.739130434783	0.394285714286	0.00571428571429	2247.0	-2.91780821918	21.0	0.0	0.0
