### Random Forest prediction
genome	codon	ori_aa	rea_aa	Fisher pval	Gene frac	N. rea	N. used	Cod. count	Sub. count	G. len	codon_lik	id	prediction
Paracentrotus	TAC	Y	F	0.350819672131	0.1	0.0588235294118	0.911764705882	0.53125	0.03125	1452.0	2.86010362694	19.0	0
Andalucia	TAT	Y	F	0.250328069218	0.545454545455	0.161290322581	0.758064516129	0.861111111111	0.138888888889	1444.0	2.95804988662	17.0	0
Seculomonas	TAT	Y	F	0.866620475283	0.545454545455	0.145833333333	0.770833333333	0.666666666667	0.138888888889	1437.0	2.99338721528	17.0	0
Seculomonas	TAC	Y	F	0.866620475283	0.375	0.125	0.875	0.333333333333	0.138888888889	1437.0	3.19738751814	19.0	0
Schistosoma	TAT	Y	F	0.212765957447	0.625	0.118421052632	0.473684210526	0.95	0.125	1212.0	1.92649727768	17.0	0
Schistosoma	TAC	Y	F	0.212765957447	0.25	0.25	0.25	0.05	0.125	1212.0	1.30172413793	19.0	0
Fasciola	TAT	Y	F	0.263483241153	0.5	0.116666666667	0.466666666667	0.869565217391	0.144927536232	1299.0	1.65439907993	17.0	0
Fasciola	TAC	Y	F	0.263483241153	0.75	0.333333333333	0.555555555556	0.130434782609	0.144927536232	1299.0	3.36046511628	19.0	0
Patiria	TAT	Y	F	0.316666666667	0.125	0.0526315789474	0.947368421053	0.311475409836	0.0327868852459	1441.0	2.89009009009	17.0	0
Patiria	TAC	Y	F	0.316666666667	0.1	0.0238095238095	0.952380952381	0.688524590164	0.0327868852459	1441.0	3.06705783738	19.0	0
Lumbricus	TAC	Y	F	0.106170598911	0.2	0.0645161290323	0.806451612903	0.5	0.0322580645161	1447.0	2.73190045249	19.0	0
Halocynthia	TAT	Y	F	0.594117647059	0.444444444444	0.0862068965517	0.758620689655	0.935483870968	0.0806451612903	1343.0	2.68955223881	17.0	0
Limulus	TAT	Y	F	0.213825402196	0.375	0.102564102564	0.846153846154	0.619047619048	0.0634920634921	1439.0	2.94746215494	17.0	0
Caenorhabditis	TAT	Y	F	0.61945729263	0.375	0.0677966101695	0.677966101695	0.951612903226	0.0645161290323	1322.0	2.25878220141	17.0	0
Axinella	TAT	Y	F	0.77130045474	0.363636363636	0.0952380952381	0.857142857143	0.875	0.0833333333333	1448.0	2.91379310345	17.0	0
Terebratulina	TAT	Y	F	0.510269927693	0.25	0.12	0.88	0.396825396825	0.0793650793651	1431.0	3.21708683473	17.0	0
Terebratulina	TAC	Y	F	0.510269927693	0.2	0.0526315789474	0.815789473684	0.603174603175	0.0793650793651	1431.0	2.75022956841	19.0	0
Jbahamiensis	TAT	Y	F	0.838939967155	0.545454545455	0.174603174603	0.777777777778	0.828947368421	0.157894736842	1435.0	3.12921348315	17.0	0
Jbahamiensis	TAC	Y	F	0.838939967155	0.25	0.0769230769231	0.692307692308	0.171052631579	0.157894736842	1435.0	2.66753926702	19.0	0
Bfloridae	TAT	Y	F	0.325746799431	0.25	0.0833333333333	0.916666666667	0.615384615385	0.0512820512821	793.0	3.15351506456	17.0	0
Katharina	TAT	Y	F	0.454589876498	0.3	0.0625	0.895833333333	0.738461538462	0.0769230769231	1441.0	2.92673992674	17.0	0
Katharina	TAC	Y	F	0.454589876498	0.222222222222	0.117647058824	0.764705882353	0.261538461538	0.0769230769231	1441.0	2.78661087866	19.0	0
Geodia	TAT	Y	F	0.774989157083	0.363636363636	0.106060606061	0.818181818182	0.904109589041	0.0958904109589	1451.0	2.9151547492	17.0	0
Metridium	TAT	Y	F	0.829377226422	0.181818181818	0.0833333333333	0.875	0.695652173913	0.0869565217391	1453.0	3.03430656934	17.0	0
Metridium	TAC	Y	F	0.829377226422	0.222222222222	0.0952380952381	0.857142857143	0.304347826087	0.0869565217391	1453.0	2.78974358974	19.0	0
Acropora	TAT	Y	F	0.69199814489	0.272727272727	0.09375	0.875	0.927536231884	0.0869565217391	1452.0	2.99062844542	17.0	0
Trichinella	TAT	Y	F	0.84192219683	0.5	0.130434782609	0.782608695652	0.396551724138	0.120689655172	1246.0	3.0291858679	17.0	0
Trichinella	TAC	Y	F	0.84192219683	0.571428571429	0.114285714286	0.628571428571	0.603448275862	0.120689655172	1246.0	2.296111665	19.0	0
Balanoglossus	TAT	Y	F	0.253968253968	0.142857142857	0.0625	0.9375	0.253968253968	0.031746031746	1452.0	2.86563876652	17.0	0
Balanoglossus	TAC	Y	F	0.253968253968	0.1	0.0212765957447	0.978723404255	0.746031746032	0.031746031746	1452.0	3.06092124814	19.0	0
Reclinomonas	TAT	Y	F	0.791187371719	0.545454545455	0.136363636364	0.80303030303	0.904109589041	0.13698630137	1438.0	3.00532481363	17.0	0
Reclinomonas	TAC	Y	F	0.791187371719	0.333333333333	0.142857142857	0.857142857143	0.0958904109589	0.13698630137	1438.0	3.13861386139	19.0	0
Drosophila	TAT	Y	F	0.301701067397	0.222222222222	0.0384615384615	0.865384615385	0.8	0.0461538461538	1437.0	2.73493975904	17.0	0
Drosophila	TAC	Y	F	0.301701067397	0.166666666667	0.0769230769231	0.846153846154	0.2	0.0461538461538	1437.0	2.83914209115	19.0	0
Jlibera	TAT	Y	F	0.032293800847	0.5	0.109090909091	0.781818181818	0.714285714286	0.168831168831	1440.0	2.92213642214	17.0	0
Jlibera	TAC	Y	F	0.032293800847	0.555555555556	0.318181818182	0.636363636364	0.285714285714	0.168831168831	1440.0	3.32967032967	19.0	0
Myxine	TAT	Y	F	0.222222222222	0.111111111111	0.0384615384615	0.884615384615	0.464285714286	0.0178571428571	1409.0	2.61653116531	17.0	0
Ciona	TAT	Y	F	0.320781966811	0.333333333333	0.0612244897959	0.775510204082	0.816666666667	0.0666666666667	1353.0	2.59574468085	17.0	0
Ciona	TAC	Y	F	0.320781966811	0.166666666667	0.0909090909091	0.636363636364	0.183333333333	0.0666666666667	1353.0	1.86520376176	19.0	0
Saccoglossus	TAT	Y	F	0.751607247224	0.111111111111	0.0294117647059	0.970588235294	0.576271186441	0.0338983050847	1450.0	2.96319018405	17.0	0
Saccoglossus	TAC	Y	F	0.751607247224	0.111111111111	0.04	0.96	0.423728813559	0.0338983050847	1450.0	3.02556818182	19.0	0
Daphnia	TAT	Y	F	0.0616883116883	0.285714285714	0.0952380952381	0.857142857143	0.362068965517	0.0344827586207	1432.0	3.15448504983	17.0	0
Homo	TAT	Y	F	0.150131059663	0.3	0.173913043478	0.782608695652	0.348484848485	0.106060606061	1451.0	3.12198795181	17.0	0
Homo	TAC	Y	F	0.150131059663	0.375	0.0697674418605	0.93023255814	0.651515151515	0.106060606061	1451.0	3.12950819672	19.0	0
Blanceolatum	TAT	Y	F	0.747638326586	0.166666666667	0.0454545454545	0.954545454545	0.55	0.05	788.0	2.99842271293	17.0	0
Blanceolatum	TAC	Y	F	0.747638326586	0.142857142857	0.0555555555556	0.888888888889	0.45	0.05	788.0	3.10424710425	19.0	0
Epigonichthys	TAT	Y	F	0.774896978022	0.2	0.0434782608696	0.95652173913	0.707692307692	0.0461538461538	1450.0	3.10814927647	17.0	0
Epigonichthys	TAC	Y	F	0.774896978022	0.111111111111	0.0526315789474	0.947368421053	0.292307692308	0.0461538461538	1450.0	3.13940520446	19.0	0

### Alignment improvement:
