### Random Forest prediction
genome	codon	ori_aa	rea_aa	Fisher pval	Gene frac	N. rea	N. used	Cod. count	Sub. count	G. len	codon_lik	id	prediction
Paracentrotus	ATT	I	F	0.76811586197	0.111111111111	0.0222222222222	0.688888888889	0.463917525773	0.0103092783505	1452.0	-0.105928853755	5.0	0
Andalucia	ATT	I	F	0.327956989247	0.222222222222	0.0298507462687	0.597014925373	0.638095238095	0.0190476190476	1444.0	-0.0499739718896	5.0	0
Seculomonas	ATC	I	F	0.351562454146	0.166666666667	0.0434782608696	0.695652173913	0.205357142857	0.00892857142857	1437.0	0.111951588502	7.0	0
Schistosoma	ATT	I	F	0.924981154342	0.111111111111	0.0454545454545	0.272727272727	0.423076923077	0.0673076923077	1212.0	-0.409448818898	5.0	0
Schistosoma	ATA	I	F	0.924981154342	0.625	0.0925925925926	0.37037037037	0.519230769231	0.0673076923077	1212.0	-0.217726396917	4.0	0
Fasciola	ATT	I	F	0.801656351312	0.4	0.1	0.36	0.666666666667	0.08	1299.0	-0.189944134078	5.0	0
Fasciola	ATA	I	F	0.801656351312	0.142857142857	0.0454545454545	0.272727272727	0.293333333333	0.08	1299.0	-0.642512077295	4.0	0
Lumbricus	ATT	I	F	0.174543983332	0.2	0.030303030303	0.681818181818	0.507692307692	0.0384615384615	1447.0	-0.0241935483871	5.0	0
Lumbricus	ATC	I	F	0.174543983332	0.2	0.0645161290323	0.58064516129	0.238461538462	0.0384615384615	1447.0	-0.0125284738041	7.0	0
Lumbricus	ATA	I	F	0.174543983332	0.111111111111	0.030303030303	0.121212121212	0.253846153846	0.0384615384615	1447.0	0.10278372591	4.0	0
Halocynthia	ATT	I	F	0.0148546405846	0.125	0.0188679245283	0.660377358491	0.576086956522	0.054347826087	1343.0	-0.202917771883	5.0	0
Halocynthia	ATA	I	F	0.0148546405846	0.571428571429	0.125	0.3125	0.347826086957	0.054347826087	1343.0	0.443365695793	4.0	1
Limulus	ATT	I	F	0.280652202852	0.1	0.0253164556962	0.632911392405	0.530201342282	0.0201342281879	1439.0	-0.0639147802929	5.0	0
Limulus	ATA	I	F	0.280652202852	0.1	0.025	0.15	0.268456375839	0.0201342281879	1439.0	0.145926589078	4.0	0
Caenorhabditis	ATT	I	F	0.601757494328	0.181818181818	0.0240963855422	0.481927710843	0.638461538462	0.0153846153846	1322.0	-0.133835215391	5.0	0
Terebratulina	ATA	I	F	0.00181488140607	0.222222222222	0.0625	0.0625	0.240601503759	0.015037593985	1431.0	0.158185840708	4.0	1
Jbahamiensis	ATT	I	F	0.63970575796	0.0909090909091	0.0126582278481	0.607594936709	0.718181818182	0.00909090909091	1435.0	-0.213107445386	5.0	0
Bfloridae	ATT	I	F	0.0597507283286	0.25	0.0833333333333	0.75	0.533333333333	0.0888888888889	793.0	0.203193033382	5.0	0
Bfloridae	ATA	I	F	0.0597507283286	0.333333333333	0.2	0.2	0.222222222222	0.0888888888889	793.0	1.01766784452	4.0	1
Katharina	ATT	I	F	0.108952688095	0.181818181818	0.0285714285714	0.714285714286	0.603448275862	0.0431034482759	1441.0	0.00562659846547	5.0	0
Katharina	ATC	I	F	0.108952688095	0.285714285714	0.111111111111	0.555555555556	0.155172413793	0.0431034482759	1441.0	0.314065510597	7.0	0
Katharina	ATA	I	F	0.108952688095	0.125	0.0357142857143	0.178571428571	0.241379310345	0.0431034482759	1441.0	-0.00125628140704	4.0	0
Trichinella	ATT	I	F	0.0513776265168	0.111111111111	0.0232558139535	0.441860465116	0.300699300699	0.048951048951	1246.0	-0.0748189863234	5.0	0
Trichinella	ATC	I	F	0.0513776265168	0.333333333333	0.047619047619	0.452380952381	0.293706293706	0.048951048951	1246.0	-0.113955408753	7.0	0
Trichinella	ATA	I	F	0.0513776265168	0.375	0.0689655172414	0.103448275862	0.405594405594	0.048951048951	1246.0	0.0872198667474	4.0	0
Balanoglossus	ATT	I	F	0.299999944228	0.111111111111	0.037037037037	0.740740740741	0.333333333333	0.0123456790123	1452.0	0.175925925926	5.0	0
Reclinomonas	ATT	I	F	0.629032129986	0.0909090909091	0.0147058823529	0.661764705882	0.68	0.01	1438.0	-0.0777148739063	5.0	0
Drosophila	ATT	I	F	0.0180821883449	0.0909090909091	0.010752688172	0.677419354839	0.664285714286	0.0214285714286	1437.0	-0.1279333838	5.0	0
Drosophila	ATA	I	F	0.0180821883449	0.166666666667	0.047619047619	0.119047619048	0.3	0.0214285714286	1437.0	0.18410041841	4.0	0
Jlibera	ATA	I	F	0.0181704230366	0.4	0.153846153846	0.461538461538	0.151162790698	0.0232558139535	1440.0	0.326203208556	4.0	0
