### Random Forest prediction
genome	codon	ori_aa	rea_aa	Fisher pval	Gene frac	N. rea	N. used	Cod. count	Sub. count	G. len	codon_lik	id	prediction
Paracentrotus	TTC	F	L	0.359040834474	0.272727272727	0.0851063829787	0.893617021277	0.3671875	0.0625	1404.0	0.322374429224	23.0	0
Paracentrotus	TTT	F	L	0.359040834474	0.363636363636	0.0493827160494	0.938271604938	0.6328125	0.0625	1404.0	0.275461741425	21.0	0
Schistosoma	TTC	F	L	0.804046759692	0.25	0.142857142857	0.571428571429	0.0679611650485	0.174757281553	1194.0	0.0701754385965	23.0	0
Schistosoma	TTT	F	L	0.804046759692	0.818181818182	0.177083333333	0.458333333333	0.932038834951	0.174757281553	1194.0	0.261852979556	21.0	0
Fasciola	TTC	F	L	0.780081451314	0.25	0.166666666667	0.333333333333	0.0483870967742	0.161290322581	1268.0	0.132867132867	23.0	0
Fasciola	TTT	F	L	0.780081451314	0.8	0.161016949153	0.449152542373	0.951612903226	0.161290322581	1268.0	0.126905352712	21.0	0
Patiria	TTC	F	L	0.858885979337	0.333333333333	0.0576923076923	0.942307692308	0.40625	0.0625	1396.0	0.283839212469	23.0	0
Patiria	TTT	F	L	0.858885979337	0.416666666667	0.0657894736842	0.894736842105	0.59375	0.0625	1396.0	0.288700564972	21.0	0
Lumbricus	TTC	F	L	0.876380168296	0.375	0.0888888888889	0.866666666667	0.354330708661	0.0944881889764	1402.0	0.345385347288	23.0	0
Lumbricus	TTT	F	L	0.876380168296	0.416666666667	0.0975609756098	0.853658536585	0.645669291339	0.0944881889764	1402.0	0.380031364349	21.0	0
Halocynthia	TTT	F	L	0.76802749068	0.636363636364	0.15037593985	0.691729323308	0.956834532374	0.143884892086	1309.0	0.447634069401	21.0	0
Limulus	TTC	F	L	0.194873741026	0.125	0.0217391304348	0.934782608696	0.353846153846	0.0615384615385	1394.0	0.177674418605	23.0	0
Limulus	TTT	F	L	0.194873741026	0.4	0.0833333333333	0.857142857143	0.646153846154	0.0615384615385	1394.0	0.329944077275	21.0	0
Caenorhabditis	TTC	F	L	0.803499632703	0.25	0.142857142857	0.714285714286	0.0503597122302	0.172661870504	1295.0	0.289308176101	23.0	0
Caenorhabditis	TTT	F	L	0.803499632703	0.909090909091	0.174242424242	0.628787878788	0.94964028777	0.172661870504	1295.0	0.348129359543	21.0	0
Axinella	TTC	F	L	0.0709600284867	0.5	0.3	0.7	0.0746268656716	0.119402985075	1401.0	1.06034482759	23.0	0
Axinella	TTT	F	L	0.0709600284867	0.666666666667	0.104838709677	0.822580645161	0.925373134328	0.119402985075	1401.0	0.27693891558	21.0	0
Terebratulina	TTC	F	L	0.823206085241	0.25	0.0428571428571	0.871428571429	0.603448275862	0.0431034482759	1380.0	0.209500609013	23.0	0
Terebratulina	TTT	F	L	0.823206085241	0.222222222222	0.0434782608696	0.913043478261	0.396551724138	0.0431034482759	1380.0	0.274401473297	21.0	0
Bfloridae	TTC	F	L	0.781752745394	0.125	0.0666666666667	0.933333333333	0.241935483871	0.0645161290323	757.0	0.296398891967	23.0	0
Bfloridae	TTT	F	L	0.781752745394	0.25	0.063829787234	0.893617021277	0.758064516129	0.0645161290323	757.0	0.337423312883	21.0	0
Katharina	TTC	F	L	0.21902281378	0.285714285714	0.125	0.6875	0.125	0.0859375	1399.0	0.377892030848	23.0	0
Katharina	TTT	F	L	0.21902281378	0.454545454545	0.0803571428571	0.875	0.875	0.0859375	1399.0	0.300769230769	21.0	0
Geodia	TTT	F	L	0.0848454847988	0.583333333333	0.133928571429	0.794642857143	0.848484848485	0.113636363636	1402.0	0.409523809524	21.0	0
Metridium	TTC	F	L	0.850451333185	0.166666666667	0.0714285714286	0.857142857143	0.208955223881	0.0820895522388	1403.0	0.276073619632	23.0	0
Metridium	TTT	F	L	0.850451333185	0.454545454545	0.0849056603774	0.811320754717	0.791044776119	0.0820895522388	1403.0	0.224899598394	21.0	0
Acropora	TTC	F	L	0.03483119524	0.666666666667	0.363636363636	0.636363636364	0.0797101449275	0.13768115942	1402.0	1.07224334601	23.0	0
