### Random Forest prediction
genome	codon	ori_aa	rea_aa	Fisher pval	Gene frac	N. rea	N. used	Cod. count	Sub. count	G. len	codon_lik	id	prediction
Andalucia	ATC	I	S	0.0647721454173	0.125	0.0526315789474	0.552631578947	0.361904761905	0.0190476190476	1444.0	-1.67834101382	7.0	0
Seculomonas	ATA	I	S	0.117187459541	0.111111111111	0.0434782608696	0.608695652174	0.205357142857	0.00892857142857	1437.0	-1.63323353293	4.0	0
Schistosoma	ATT	I	S	0.573749827127	0.111111111111	0.0454545454545	0.272727272727	0.423076923077	0.0288461538462	1212.0	-1.29291338583	5.0	0
Schistosoma	ATA	I	S	0.573749827127	0.125	0.0185185185185	0.37037037037	0.519230769231	0.0288461538462	1212.0	-1.37186897881	4.0	0
Fasciola	ATA	I	S	0.14	0.142857142857	0.0454545454545	0.272727272727	0.293333333333	0.0133333333333	1299.0	-1.14653784219	4.0	0
Lumbricus	ATA	I	S	0.0367646931892	0.111111111111	0.030303030303	0.121212121212	0.253846153846	0.00769230769231	1447.0	-1.42719486081	4.0	0
Halocynthia	ATT	I	S	0.653846034335	0.125	0.0188679245283	0.660377358491	0.576086956522	0.0108695652174	1343.0	-1.66777188329	5.0	0
Caenorhabditis	ATT	I	S	0.0518038721967	0.0909090909091	0.0120481927711	0.481927710843	0.638461538462	0.0153846153846	1322.0	-1.64199079883	5.0	0
Caenorhabditis	ATA	I	S	0.0518038721967	0.111111111111	0.0263157894737	0.0263157894737	0.292307692308	0.0153846153846	1322.0	-1.23390752493	4.0	0
Terebratulina	ATA	I	S	0.0263157803881	0.111111111111	0.03125	0.0625	0.240601503759	0.00751879699248	1431.0	-1.47234513274	4.0	0
Jbahamiensis	ATA	I	S	0.220588209908	0.125	0.0555555555556	0.5	0.163636363636	0.00909090909091	1435.0	-1.58223062382	4.0	0
Trichinella	ATA	I	S	0.00259019337029	0.125	0.051724137931	0.103448275862	0.405594405594	0.020979020979	1246.0	-1.23379769836	4.0	0
Reclinomonas	ATT	I	S	0.629032129986	0.0909090909091	0.0147058823529	0.661764705882	0.68	0.01	1438.0	-1.83221821925	5.0	0
Drosophila	ATT	I	S	0.614957290239	0.181818181818	0.0215053763441	0.677419354839	0.664285714286	0.0142857142857	1437.0	-1.80999242998	5.0	0
Ciona	ATT	I	S	0.656341202215	0.2	0.0217391304348	0.510869565217	0.609271523179	0.0132450331126	1353.0	-1.64566929134	5.0	0

### Alignment improvement:
