### Random Forest prediction
genome	codon	ori_aa	rea_aa	fitch	suspected	Fisher pval	Gene frac	N. rea	N. used	Cod. count	Sub. count	G. len	codon_lik	N. mixte	id	prediction
SpombA	GCC	A	F	0.0350877071841	0.25	0.2	0.6	0.0480769230769	0.00961538461538	1452.0	-0.794926004228	47.0	0
CgigaA	GCC	A	F	0.324742216431	0.111111111111	0.0285714285714	0.8	0.289256198347	0.00826446280992	1791.0	-1.67711890717	47.0	0
CsantA	GCT	A	F	0.753623103343	0.125	0.0208333333333	0.6875	0.489795918367	0.0102040816327	1762.0	-1.94527477581	45.0	0
LstarA	GCT	A	F	0.719696872921	0.125	0.0181818181818	0.654545454545	0.591397849462	0.010752688172	1516.0	-1.80491803279	45.0	0
MfariB	GCT	A	F	0.659793696975	0.125	0.0138888888889	0.902777777778	0.642857142857	0.00892857142857	1791.0	-1.98120360133	45.0	0
CsojaA	GCA	A	F	0.274193481564	0.2	0.0357142857143	0.821428571429	0.394366197183	0.0140845070423	1175.0	-1.86529680365	44.0	0
ScryoA	GCT	A	F	0.724137835792	0.166666666667	0.0166666666667	0.516666666667	0.588235294118	0.00980392156863	1454.0	-1.66742160279	45.0	0
CneerA	GCA	A	F	0.16145830636	0.2	0.0625	0.875	0.14953271028	0.00934579439252	1791.0	-1.7139845397	44.0	0
HuvarA	GCA	A	F	0.772728535704	0.2	0.037037037037	0.666666666667	0.303370786517	0.0337078651685	1397.0	-1.68539755352	44.0	0
HuvarA	GCT	A	F	0.772728535704	0.333333333333	0.0333333333333	0.666666666667	0.674157303371	0.0337078651685	1397.0	-1.84494109494	45.0	0
KlactA	GCT	A	F	0.709876443044	0.166666666667	0.0175438596491	0.80701754386	0.59375	0.0104166666667	1434.0	-1.85126234907	45.0	0
CzempA	GCT	A	F	0.241379310345	0.166666666667	0.0217391304348	0.586956521739	0.55421686747	0.0120481927711	1455.0	-2.03462321792	45.0	0
CfrijA	GCT	A	F	0.604166530004	0.111111111111	0.0117647058824	0.882352941176	0.787037037037	0.00925925925926	1791.0	-1.92410890438	45.0	0
MmagnB	GCA	A	F	0.790123384329	0.125	0.0212765957447	0.702127659574	0.443396226415	0.00943396226415	1791.0	-1.72257309942	44.0	0
MmagnA	GCA	A	F	0.802469067604	0.125	0.0222222222222	0.688888888889	0.424528301887	0.00943396226415	1791.0	-1.70267616008	44.0	0
AgossB	GCA	A	F	0.105769230769	0.2	0.0833333333333	0.833333333333	0.206896551724	0.0172413793103	1456.0	-1.35132743363	44.0	0
SoctoA	GCT	A	F	0.646551602108	0.166666666667	0.013698630137	0.547945205479	0.701923076923	0.00961538461538	1454.0	-1.62293432965	45.0	0
CsalmA	GCC	A	F	0.00782791329171	0.5	0.25	0.125	0.0808080808081	0.030303030303	1788.0	-0.239743589744	47.0	1
CsalmA	GCT	A	F	0.00782791329171	0.125	0.0140845070423	0.704225352113	0.717171717172	0.030303030303	1788.0	-1.78244395327	45.0	0
AgossA	GCA	A	F	0.125	0.2	0.0714285714286	0.857142857143	0.241379310345	0.0172413793103	1456.0	-1.4248861912	44.0	0

### Alignment improvement:
GCC	Phe	3.12e-01
