### Random Forest prediction
genome	codon	ori_aa	rea_aa	Fisher pval	Gene frac	N. rea	N. used	Cod. count	Sub. count	G. len	codon_lik	id	prediction
Paracentrotus	ATG	M	L	0.0179487179487	0.5	0.206896551724	0.689655172414	1.0	0.206896551724	1452.0	2.28167281673	6.0	0
Andalucia	ATG	M	L	0.0142857142857	0.583333333333	0.222222222222	0.555555555556	1.0	0.222222222222	1444.0	1.90110998991	6.0	0
Seculomonas	ATG	M	L	0.0142857142857	0.636363636364	0.228571428571	0.571428571429	1.0	0.228571428571	1437.0	1.9753340185	6.0	0
Schistosoma	ATG	M	L	0.00196078431373	0.666666666667	0.210526315789	0.236842105263	1.0	0.210526315789	1212.0	0.872958257713	6.0	1
Fasciola	ATG	M	L	0.00333333333333	1.0	0.297297297297	0.243243243243	1.0	0.297297297297	1299.0	1.54005655042	6.0	1
Patiria	ATG	M	L	0.0179487179487	0.4	0.2	0.666666666667	1.0	0.2	1441.0	2.3337306317	6.0	0
Lumbricus	ATG	M	L	0.0185185185185	0.181818181818	0.153846153846	0.538461538462	1.0	0.153846153846	1447.0	1.76571428571	6.0	0
Halocynthia	ATG	M	L	0.00769230769231	0.833333333333	0.3125	0.5	1.0	0.3125	1343.0	2.09534368071	6.0	1
Limulus	ATG	M	L	0.0111111111111	0.25	0.285714285714	0.571428571429	1.0	0.285714285714	1439.0	2.18048780488	6.0	0
Caenorhabditis	ATG	M	L	0.00833333333333	0.571428571429	0.333333333333	0.2	1.0	0.333333333333	1322.0	1.64367816092	6.0	1
Axinella	ATG	M	L	0.0217391304348	0.3	0.137931034483	0.655172413793	1.0	0.137931034483	1448.0	2.03836633663	6.0	0
Terebratulina	ATG	M	L	0.0142857142857	0.4	0.222222222222	0.555555555556	1.0	0.222222222222	1431.0	2.12550607287	6.0	0
Jbahamiensis	ATG	M	L	0.00909090909091	0.636363636364	0.3	0.525	1.0	0.3	1435.0	2.11061552186	6.0	1
Bfloridae	ATG	M	L	0.0166666666667	0.25	0.142857142857	0.428571428571	1.0	0.142857142857	793.0	1.17258883249	6.0	0
Katharina	ATG	M	L	0.025	0.333333333333	0.125	0.875	1.0	0.125	1441.0	2.20465116279	6.0	0
Geodia	ATG	M	L	0.0275362318841	0.2	0.0769230769231	0.807692307692	1.0	0.0769230769231	1451.0	2.07916666667	6.0	0
Metridium	ATG	M	L	0.0185185185185	0.5	0.181818181818	0.636363636364	1.0	0.181818181818	1453.0	2.12756756757	6.0	0
Acropora	ATG	M	L	0.0205128205128	0.5	0.166666666667	0.7	1.0	0.166666666667	1452.0	2.18915662651	6.0	0
Trichinella	ATG	M	L	0.0142857142857	0.75	0.5	0.2	1.0	0.5	1246.0	1.70608108108	6.0	1
Balanoglossus	ATG	M	L	0.0222222222222	0.444444444444	0.133333333333	0.666666666667	1.0	0.133333333333	1452.0	2.16037735849	6.0	0
Reclinomonas	ATG	M	L	0.0149425287356	0.636363636364	0.216216216216	0.567567567568	1.0	0.216216216216	1438.0	1.96615087041	6.0	0
Jlibera	ATG	M	L	0.0103448275862	0.545454545455	0.263157894737	0.5	1.0	0.263157894737	1440.0	2.19831618335	6.0	1
Myxine	ATG	M	L	0.0111111111111	0.333333333333	0.285714285714	0.571428571429	1.0	0.285714285714	1409.0	2.41450777202	6.0	0
Ciona	ATG	M	L	0.025	0.25	0.125	0.875	1.0	0.125	1353.0	2.18894009217	6.0	0
Saccoglossus	ATG	M	L	0.0246376811594	0.375	0.107142857143	0.714285714286	1.0	0.107142857143	1450.0	2.14880201765	6.0	0
Daphnia	ATG	M	L	0.0259259259259	0.166666666667	0.0909090909091	0.727272727273	1.0	0.0909090909091	1432.0	2.15282392027	6.0	0
Homo	ATG	M	L	0.0166666666667	0.285714285714	0.166666666667	0.5	1.0	0.166666666667	1451.0	1.82544378698	6.0	0
Blanceolatum	ATG	M	L	0.00833333333333	0.5	0.272727272727	0.454545454545	1.0	0.272727272727	788.0	2.18770226537	6.0	1

### Alignment improvement:
ATG	Leu	4.36e-02
