### Random Forest prediction
genome	codon	ori_aa	rea_aa	fitch	Fisher_pval	Gene_frac	N._rea	N._used	Cod._count	Sub._count	G._len	codon_lik	id	prediction	probability
CsantA	ACT	T	M	0.0	0.746666579202	0.0909090909091	0.0185185185185	0.685185185185	0.457627118644	0.00847457627119	2220.0	-0.545077720207	13.0	0.0	0.0
OanguA	ACA	T	M	0.0	0.272222147417	0.1	0.0196078431373	0.745098039216	0.432203389831	0.00847457627119	2248.0	-0.69466749022	12.0	0.0	0.0
SarboA	ACA	T	M	0.0	0.715517241379	0.142857142857	0.0277777777778	0.888888888889	0.590163934426	0.016393442623	1429.0	-0.747466666667	12.0	0.0	0.0
CviswA	ACT	T	M	0.0	0.757425658824	0.0909090909091	0.0188679245283	0.905660377358	0.495327102804	0.00934579439252	2249.0	-0.756376782486	13.0	0.0	0.0
CcastA	ACA	T	M	0.0	0.221153846154	0.166666666667	0.0384615384615	0.846153846154	0.426229508197	0.016393442623	1428.0	-0.721691176471	12.0	0.0	0.0
CsakeA	ACA	T	M	9.0	0.350611472423	0.2	0.031746031746	0.920634920635	0.583333333333	0.0185185185185	2207.0	-0.736660929432	12.0	0.0	0.051
HuvarA	ACT	T	M	11.0	0.689655172414	0.166666666667	0.0285714285714	0.485714285714	0.603448275862	0.0172413793103	1361.0	-0.32403609516	13.0	0.0	0.051
CzempA	ACA	T	M	0.0	0.75555547116	0.166666666667	0.03125	0.65625	0.484848484848	0.030303030303	1428.0	-0.435881998796	12.0	0.0	0.0
CzempA	ACT	T	M	0.0	0.75555547116	0.2	0.030303030303	0.636363636364	0.5	0.030303030303	1428.0	-0.597895967271	13.0	0.0	0.0
SjapoA	ACT	T	M	0.0	0.607142721507	0.166666666667	0.0172413793103	0.551724137931	0.816901408451	0.0140845070423	1423.0	-0.540912863071	13.0	0.0	0.0
CsaraA	ACT	T	M	1.0	0.267326657469	0.1	0.0227272727273	0.977272727273	0.415094339623	0.00943396226415	2249.0	-0.771698582442	13.0	0.0	0.0
SpastA	ACA	T	M	1.0	0.749999913686	0.166666666667	0.030303030303	0.878787878788	0.507692307692	0.0153846153846	1429.0	-0.734284051222	12.0	0.0	0.0
ScereC	ACA	T	M	0.0	0.706896551724	0.142857142857	0.0263157894737	0.868421052632	0.612903225806	0.0161290322581	1429.0	-0.747782002535	12.0	0.0	0.0
ScereA	ACA	T	M	0.0	0.706896551724	0.142857142857	0.0263157894737	0.868421052632	0.612903225806	0.0161290322581	1429.0	-0.747782002535	12.0	0.0	0.0
ScereD	ACA	T	M	0.0	0.706896551724	0.142857142857	0.027027027027	0.891891891892	0.606557377049	0.016393442623	1429.0	-0.788351534061	12.0	0.0	0.0
ScereE	ACA	T	M	1.0	0.706896551724	0.142857142857	0.0277777777778	0.916666666667	0.590163934426	0.016393442623	1429.0	-0.783061715202	12.0	0.0	0.0
CsalmA	ACT	T	M	0.0	0.683098482138	0.1	0.0142857142857	0.628571428571	0.636363636364	0.00909090909091	2153.0	-0.685900492767	13.0	0.0	0.0
ScastA	ACA	T	M	0.0	0.732758528423	0.142857142857	0.0263157894737	0.789473684211	0.575757575758	0.0151515151515	1426.0	-0.655128531433	12.0	0.0	0.0
