### Random Forest prediction
genome	codon	ori_aa	rea_aa	Fisher pval	Gene frac	N. rea	N. used	Cod. count	Sub. count	G. len	codon_lik	id	prediction
Paracentrotus	GAT	D	E	0.174418604651	0.111111111111	0.0625	0.875	0.347826086957	0.0217391304348	1452.0	1.68161434978	33.0	0
Andalucia	GAT	D	E	0.643724696356	0.222222222222	0.0571428571429	0.885714285714	0.833333333333	0.047619047619	1444.0	1.87991927346	33.0	0
Seculomonas	GAT	D	E	0.0135084427767	0.111111111111	0.0277777777778	0.888888888889	0.8	0.0888888888889	1437.0	1.81665014866	33.0	0
Seculomonas	GAC	D	E	0.0135084427767	0.6	0.333333333333	0.666666666667	0.2	0.0888888888889	1437.0	2.36538461538	35.0	0
Fasciola	GAT	D	E	0.555555555556	0.25	0.0857142857143	0.657142857143	0.945945945946	0.0810810810811	1299.0	1.55988023952	33.0	0
Patiria	GAC	D	E	0.616279069767	0.125	0.030303030303	0.969696969697	0.767441860465	0.0232558139535	1441.0	1.79607415485	35.0	0
Lumbricus	GAC	D	E	0.2125	0.142857142857	0.0588235294118	0.941176470588	0.414634146341	0.0243902439024	1447.0	1.98315789474	35.0	0
Halocynthia	GAT	D	E	0.705141129032	0.25	0.09375	0.75	0.864864864865	0.0810810810811	1343.0	1.76644736842	33.0	0
Limulus	GAT	D	E	0.340853658537	0.222222222222	0.0869565217391	0.913043478261	0.547619047619	0.047619047619	1439.0	2.0	33.0	0
Caenorhabditis	GAT	D	E	0.533333333333	0.125	0.0344827586207	0.931034482759	0.90625	0.03125	1322.0	1.84793187348	33.0	0
Axinella	GAT	D	E	0.630952380952	0.111111111111	0.0322580645161	0.967741935484	0.738095238095	0.0238095238095	1448.0	1.94165694282	33.0	0
Terebratulina	GAC	D	E	0.658536585366	0.142857142857	0.0344827586207	0.931034482759	0.690476190476	0.0238095238095	1431.0	1.8166047088	35.0	0
Jbahamiensis	GAT	D	E	0.621457489879	0.25	0.0540540540541	0.864864864865	0.880952380952	0.047619047619	1435.0	1.86756238004	33.0	0
Katharina	GAT	D	E	0.744939271255	0.25	0.0714285714286	0.928571428571	0.717948717949	0.0512820512821	1441.0	1.97935483871	33.0	0
Geodia	GAT	D	E	0.595238095238	0.125	0.0285714285714	0.942857142857	0.813953488372	0.0232558139535	1451.0	1.87345679012	33.0	0
Metridium	GAT	D	E	0.670731707317	0.125	0.037037037037	0.962962962963	0.658536585366	0.0243902439024	1453.0	1.94015957447	33.0	0
Acropora	GAT	D	E	0.644736842105	0.142857142857	0.0357142857143	0.928571428571	0.717948717949	0.025641025641	1452.0	1.91176470588	33.0	0
Trichinella	GAC	D	E	0.330769230769	0.4	0.117647058824	0.764705882353	0.586206896552	0.0689655172414	1246.0	1.81041666667	35.0	0
Reclinomonas	GAT	D	E	0.576813655761	0.222222222222	0.0540540540541	0.891891891892	0.925	0.05	1438.0	1.89605389798	33.0	0
Drosophila	GAT	D	E	0.685195689166	0.333333333333	0.0789473684211	0.894736842105	0.863636363636	0.0681818181818	1437.0	1.86616399623	33.0	0
Jlibera	GAT	D	E	0.763157894737	0.222222222222	0.0666666666667	0.833333333333	0.697674418605	0.046511627907	1440.0	1.85935637664	33.0	0
Myxine	GAT	D	E	0.75	0.166666666667	0.0666666666667	0.933333333333	0.384615384615	0.0512820512821	1409.0	1.95518867925	33.0	0
Myxine	GAC	D	E	0.75	0.142857142857	0.0416666666667	0.833333333333	0.615384615385	0.0512820512821	1409.0	1.75330396476	35.0	0
Ciona	GAT	D	E	0.646169354839	0.222222222222	0.0625	0.78125	0.864864864865	0.0540540540541	1353.0	1.75604395604	33.0	0
Daphnia	GAT	D	E	0.743902439024	0.166666666667	0.047619047619	0.952380952381	0.512195121951	0.0243902439024	1432.0	1.93675213675	33.0	0
Homo	GAC	D	E	0.701923076923	0.222222222222	0.0625	0.90625	0.780487804878	0.0487804878049	1451.0	1.8408839779	35.0	0

### Alignment improvement:
