### Random Forest prediction
genome	codon	ori_aa	rea_aa	Fisher pval	Gene frac	N. rea	N. used	Cod. count	Sub. count	G. len	codon_lik	id	prediction
Schistosoma	ATT	I	S	0.792436903128	0.111111111111	0.0243902439024	0.292682926829	0.436170212766	0.0212765957447	1194.0	-1.36965376782	5.0	0
Schistosoma	ATA	I	S	0.792436903128	0.125	0.0208333333333	0.375	0.510638297872	0.0212765957447	1194.0	-1.3738074588	4.0	0
Halocynthia	ATT	I	S	0.653846034335	0.125	0.0192307692308	0.673076923077	0.604651162791	0.0116279069767	1309.0	-1.64419171405	5.0	0
Caenorhabditis	ATT	I	S	0.263565864709	0.0909090909091	0.0133333333333	0.453333333333	0.625	0.0166666666667	1295.0	-1.64086859688	5.0	0
Caenorhabditis	ATA	I	S	0.263565864709	0.111111111111	0.027027027027	0.0810810810811	0.308333333333	0.0166666666667	1295.0	-1.28988764045	4.0	0
Trichinella	ATA	I	S	0.00422832834988	0.125	0.0535714285714	0.125	0.4	0.0214285714286	1216.0	-1.3496978852	4.0	0
Drosophila	ATT	I	S	0.564285563854	0.0833333333333	0.0117647058824	0.705882352941	0.708333333333	0.00833333333333	1393.0	-1.82574257426	5.0	0
Ciona	ATT	I	S	0.596491088757	0.0909090909091	0.0117647058824	0.529411764706	0.620437956204	0.00729927007299	1320.0	-1.69230769231	5.0	0

### Alignment improvement:
