### Random Forest prediction
genome	codon	ori_aa	rea_aa	fitch	Fisher_pval	Gene_frac	N._rea	N._used	Cod._count	Sub._count	G._len	codon_lik	id	prediction	probability
SpombA	AAA	K	I	0.0	0.697802197802	0.333333333333	0.1875	0.5625	0.888888888889	0.166666666667	1424.0	-1.54335961189	0.0	0.0	0.279
CsantA	AAG	K	I	0.0	0.772513404092	0.142857142857	0.0833333333333	0.833333333333	0.260869565217	0.0652173913043	2220.0	-2.08265306122	2.0	0.0	0.0
CsantA	AAA	K	I	0.0	0.772513404092	0.166666666667	0.0588235294118	0.764705882353	0.739130434783	0.0652173913043	2220.0	-2.54369250986	0.0	0.0	0.116
OanguA	AAA	K	I	0.0	0.512195121951	0.0769230769231	0.0222222222222	0.866666666667	0.978260869565	0.0217391304348	2248.0	-2.89511041009	0.0	0.0	0.116
ScryoA	AAA	K	I	0.0	3.38124333449e-06	0.333333333333	0.1	0.5	1.0	0.1	1424.0	-1.71747572816	0.0	0.0	0.078
HuvarA	AAA	K	I	0.0	0.59375	0.166666666667	0.05	0.6	0.833333333333	0.0416666666667	1361.0	-2.17259615385	0.0	0.0	0.181
CzempA	AAA	K	I	0.0	0.0033923209015	0.142857142857	0.0526315789474	0.736842105263	1.0	0.0526315789474	1428.0	-2.4205655527	0.0	0.0	0.21
SjapoA	AAA	K	I	0.0	2.55294286565e-09	0.333333333333	0.15	0.45	1.0	0.15	1423.0	-1.47245246221	0.0	0.0	0.153
PkluyA	AAA	K	I	0.0	0.00902063537407	0.0769230769231	0.0222222222222	0.866666666667	1.0	0.0222222222222	2247.0	-2.85348174994	0.0	0.0	0.21
SoctoA	AAA	K	I	0.0	3.38124333449e-06	0.333333333333	0.0952380952381	0.47619047619	1.0	0.0952380952381	1425.0	-1.77535896248	0.0	0.0	0.068
ClusiA	AAA	K	I	0.0	0.00969389356039	0.0833333333333	0.0222222222222	0.933333333333	1.0	0.0222222222222	2250.0	-2.80584498094	0.0	0.0	0.21
BcustA	AAA	K	I	0.0	0.00924510561122	0.0833333333333	0.0212765957447	0.851063829787	1.0	0.0212765957447	2247.0	-2.85986630354	0.0	0.0	0.21
