### Random Forest prediction
genome	codon	ori_aa	rea_aa	Fisher pval	Gene frac	N. rea	N. used	Cod. count	Sub. count	G. len	codon_lik	id	prediction
Mesostigma_viride	AAA	K	G	0.542253521127	0.0666666666667	0.0111111111111	0.711111111111	0.927835051546	0.0103092783505	3748.0	-1.8662037037	0.0	0
Pseudendoclonium_akinetum	AAG	K	G	0.274404761905	0.111111111111	0.0666666666667	0.733333333333	0.163043478261	0.0326086956522	3709.0	-1.58495821727	2.0	0
Pseudendoclonium_akinetum	AAA	K	G	0.274404761905	0.0714285714286	0.025974025974	0.662337662338	0.836956521739	0.0326086956522	3709.0	-1.71174568966	0.0	0
Chlorokybus_atmophyticus	AAG	K	G	0.106741573034	0.1	0.0454545454545	0.818181818182	0.211538461538	0.00961538461538	3866.0	-1.6825095057	2.0	0
Bracteacoccus_minor	AAG	K	G	0.0274509803922	0.166666666667	0.142857142857	0.142857142857	0.2	0.0571428571429	2519.0	-1.52141057935	2.0	0
Bracteacoccus_minor	AAA	K	G	0.0274509803922	0.0909090909091	0.0357142857143	0.535714285714	0.8	0.0571428571429	2519.0	-1.774685222	0.0	0
Chromochloris_zofingiensis	AAG	K	G	0.00033422459893	1.0	0.428571428571	0.0	0.0972222222222	0.0555555555556	2378.0	0.971428571429	2.0	1
Chromochloris_zofingiensis	AAA	K	G	0.00033422459893	0.0909090909091	0.0153846153846	0.461538461538	0.902777777778	0.0555555555556	2378.0	-1.75126903553	0.0	0

### Alignment improvement:
AAG	Gly	1.01e-01
